year;species;samples;Length.mm;tidal_area
2004;Cerastoderma edule;kach;31,8;корабль
2004;Cerastoderma edule;kach;32,5;корабль
2004;Cerastoderma edule;kach;32,8;корабль
2004;Cerastoderma edule;kach;33,3;корабль
2004;Cerastoderma edule;kach;34,0;корабль
2004;Cerastoderma edule;kach;34,3;корабль
2004;Cerastoderma edule;kach;34,4;корабль
2004;Cerastoderma edule;kach;34,4;корабль
2004;Cerastoderma edule;kach;13,1;низ
2004;Cerastoderma edule;kach;14,8;низ
2004;Cerastoderma edule;kach;20,0;низ
2004;Cerastoderma edule;kach;21,0;низ
2004;Cerastoderma edule;kach;23,1;низ
2004;Cerastoderma edule;kach;23,6;низ
2004;Cerastoderma edule;kach;23,8;низ
2004;Cerastoderma edule;kach;24,0;низ
2004;Cerastoderma edule;kach;24,0;низ
2004;Cerastoderma edule;kach;24,1;низ
2004;Cerastoderma edule;kach;24,7;низ
2004;Cerastoderma edule;kach;24,8;низ
2004;Cerastoderma edule;kach;25,0;низ
2004;Cerastoderma edule;kach;25,3;низ
2004;Cerastoderma edule;kach;25,3;низ
2004;Cerastoderma edule;kach;25,3;низ
2004;Cerastoderma edule;kach;25,5;низ
2004;Cerastoderma edule;kach;25,7;низ
2004;Cerastoderma edule;kach;26,0;низ
2004;Cerastoderma edule;kach;26,2;низ
2004;Cerastoderma edule;kach;26,2;низ
2004;Cerastoderma edule;kach;26,7;низ
2004;Cerastoderma edule;kach;26,8;низ
2004;Cerastoderma edule;kach;26,8;низ
2004;Cerastoderma edule;kach;26,9;низ
2004;Cerastoderma edule;kach;27,0;низ
2004;Cerastoderma edule;kach;27,3;низ
2004;Cerastoderma edule;kach;27,8;низ
2004;Cerastoderma edule;kach;28,1;низ
2004;Cerastoderma edule;kach;28,1;низ
2004;Cerastoderma edule;kach;28,2;низ
2004;Cerastoderma edule;kach;28,3;низ
2004;Cerastoderma edule;kach;28,5;низ
2004;Cerastoderma edule;kach;28,5;низ
2004;Cerastoderma edule;kach;28,9;низ
2004;Cerastoderma edule;kach;28,9;низ
2004;Cerastoderma edule;kach;29,0;низ
2004;Cerastoderma edule;kach;29,8;низ
2004;Cerastoderma edule;kach;29,9;низ
2004;Cerastoderma edule;kach;30,6;низ
2004;Cerastoderma edule;kach;30,9;низ
2004;Cerastoderma edule;kach;31,2;низ
2004;Cerastoderma edule;kach;31,2;низ
2005;Cerastoderma edule;M-15;6,3;
2005;Cerastoderma edule;M-14;11,4;
2005;Cerastoderma edule;M-16;4,3;
2005;Cerastoderma edule;III-1;16,4;
2005;Cerastoderma edule;M-19;27,7;
2005;Cerastoderma edule;kach;6,3;
2005;Cerastoderma edule;M-21;25,0;
2005;Cerastoderma edule;kach;11,7;верх
2005;Cerastoderma edule;kach;6,6;верх
2005;Cerastoderma edule;kach;5,2;верх
2005;Cerastoderma edule;kach;5,9;верх
2005;Cerastoderma edule;kach;8,0;верх
2005;Cerastoderma edule;kach;6,7;верх
2005;Cerastoderma edule;kach;25,3;низ
2005;Cerastoderma edule;kach;30,5;низ
2005;Cerastoderma edule;kach;29,3;низ
2005;Cerastoderma edule;kach;26,0;низ
2005;Cerastoderma edule;kach;29,8;низ
2005;Cerastoderma edule;kach;32,0;низ
2005;Cerastoderma edule;kach;24,8;низ
2005;Cerastoderma edule;kach;33,4;низ
2005;Cerastoderma edule;kach;26,6;низ
2005;Cerastoderma edule;kach;22,0;низ
2005;Cerastoderma edule;kach;32,6;низ
2005;Cerastoderma edule;kach;27,0;низ
2005;Cerastoderma edule;kach;28,0;низ
2005;Cerastoderma edule;kach;23,2;низ
2005;Cerastoderma edule;kach;33,7;низ
2005;Cerastoderma edule;kach;26,3;низ
2005;Cerastoderma edule;kach;28,5;низ
2005;Cerastoderma edule;kach;26,8;низ
2005;Cerastoderma edule;kach;23,7;низ
2005;Cerastoderma edule;kach;28,2;низ
2005;Cerastoderma edule;kach;29,6;низ
2005;Cerastoderma edule;kach;25,0;низ
2005;Cerastoderma edule;kach;29,0;низ
2005;Cerastoderma edule;kach;25,5;низ
2005;Cerastoderma edule;kach;23,5;низ
2005;Cerastoderma edule;kach;26,5;низ
2005;Cerastoderma edule;kach;30,7;низ
2005;Cerastoderma edule;kach;24,2;низ
2005;Cerastoderma edule;kach;25,0;низ
2005;Cerastoderma edule;kach;30,7;низ
2005;Cerastoderma edule;kach;27,0;низ
2005;Cerastoderma edule;kach;26,0;низ
2005;Cerastoderma edule;kach;25,2;низ
2005;Cerastoderma edule;kach;23,9;низ
2005;Cerastoderma edule;kach;25,1;низ
2005;Cerastoderma edule;kach;21,4;низ
2006;Cerastoderma edule;III-1;4,6;
2006;Cerastoderma edule;III-3;3,3;
2006;Cerastoderma edule;M-15;33,5;
2006;Cerastoderma edule;M-15;31,0;
2006;Cerastoderma edule;M-15;18,2;
2006;Cerastoderma edule;M-25;25,1;
2006;Cerastoderma edule;M-16;33,9;
2006;Cerastoderma edule;M-16;31,2;
2006;Cerastoderma edule;M-16;6,5;
2006;Cerastoderma edule;M-17;8,1;
2006;Cerastoderma edule;M-18;32,7;
2006;Cerastoderma edule;M-18;NA;
2006;Cerastoderma edule;M-18;8,0;
2006;Cerastoderma edule;M-19;7,4;
2006;Cerastoderma edule;M-19;6,2;
2006;Cerastoderma edule;M-19;7,1;
2006;Cerastoderma edule;M-13;5,9;
2006;Cerastoderma edule;M-13;3,7;
2006;Cerastoderma edule;M-14;5,8;
2006;Cerastoderma edule;M-14;5,4;
2006;Cerastoderma edule;M-14;4,9;
2006;Cerastoderma edule;M-24;3,2;
2006;Cerastoderma edule;M-23;43,0;
2006;Cerastoderma edule;kach;30,6;10 DZ
2006;Cerastoderma edule;kach;26,6;10 DZ
2006;Cerastoderma edule;kach;14,7;10 DZ
2006;Cerastoderma edule;kach;7,6;10 DZ
2006;Cerastoderma edule;kach;6,0;10 DZ
2006;Cerastoderma edule;kach;4,1;10 DZ
2006;Cerastoderma edule;kach;36,1;IV
2006;Cerastoderma edule;kach;40,7;IV
2006;Cerastoderma edule;kach;8,2;IV
2006;Cerastoderma edule;kach;8,1;IV
2006;Cerastoderma edule;kach;7,9;IV
2006;Cerastoderma edule;kach;7,4;IV
2006;Cerastoderma edule;kach;6,5;IV
2006;Cerastoderma edule;kach;7,0;IV
2006;Cerastoderma edule;kach;5,7;IV
2006;Cerastoderma edule;kach;6,0;IV
2006;Cerastoderma edule;kach;6,2;IV
2006;Cerastoderma edule;kach;5,5;IV
2006;Cerastoderma edule;kach;4,4;IV
2006;Cerastoderma edule;kach;35,1;VI
2006;Cerastoderma edule;kach;34,9;I
2006;Cerastoderma edule;kach;32,0;I
2006;Cerastoderma edule;kach;30,3;I
2006;Cerastoderma edule;kach;4,3;I
2006;Cerastoderma edule;kach;34,2;III
2006;Cerastoderma edule;kach;32,4;III
2006;Cerastoderma edule;kach;24,6;IX
2006;Cerastoderma edule;kach;13,4;IX
2006;Cerastoderma edule;kach;36,7;низ
2006;Cerastoderma edule;kach;34,8;низ
2006;Cerastoderma edule;kach;35,0;низ
2006;Cerastoderma edule;kach;33,0;низ
2006;Cerastoderma edule;kach;32,4;низ
2006;Cerastoderma edule;kach;38,3;низ
2006;Cerastoderma edule;kach;33,3;низ
2006;Cerastoderma edule;kach;37,3;низ
2006;Cerastoderma edule;kach;32,4;низ
2006;Cerastoderma edule;kach;32,7;низ
2006;Cerastoderma edule;kach;37,3;низ
2006;Cerastoderma edule;kach;32,7;низ
2006;Cerastoderma edule;kach;33,5;низ
2006;Cerastoderma edule;kach;31,2;низ
2006;Cerastoderma edule;kach;31,8;низ
2006;Cerastoderma edule;kach;38,2;низ
2006;Cerastoderma edule;kach;32,5;низ
2006;Cerastoderma edule;kach;34,1;низ
2006;Cerastoderma edule;kach;32,2;низ
2006;Cerastoderma edule;kach;30,2;низ
2006;Cerastoderma edule;kach;37,9;низ
2006;Cerastoderma edule;kach;36,4;низ
2006;Cerastoderma edule;kach;33,8;низ
2006;Cerastoderma edule;kach;33,0;низ
2006;Cerastoderma edule;kach;26,9;низ
2006;Macoma balthica;I-2;16,8;
2006;Macoma balthica;M-6;10,0;
2006;Macoma balthica;M-8;NA;
2006;Macoma balthica;M-7;10,1;
2006;Macoma balthica;M-7;4,4;
2006;Macoma balthica;III-1;14,5;
2006;Macoma balthica;III-1;11,8;
2006;Macoma balthica;III-2;12,3;
2006;Macoma balthica;III-2;14,7;
2006;Macoma balthica;III-2;12,9;
2006;Macoma balthica;III-2;3,8;
2006;Macoma balthica;III-3;4,0;
2006;Macoma balthica;III-3;2,1;
2006;Macoma balthica;II-2;14,1;
2006;Macoma balthica;II-3;16,1;
2006;Macoma balthica;II-3;13,9;
2006;Macoma balthica;M-11;4,3;
2006;Macoma balthica;M-11;3,0;
2006;Macoma balthica;M-11;3,3;
2006;Macoma balthica;M-20;13,7;
2006;Macoma balthica;M-20;3,7;
2006;Macoma balthica;M-20;15,3;
2006;Macoma balthica;M-20;12,6;
2006;Macoma balthica;M-20;15,1;
2006;Macoma balthica;M-20;17,3;
2006;Macoma balthica;M-20;18,7;
2006;Macoma balthica;M-20;17,5;
2006;Macoma balthica;M-20;13,2;
2006;Macoma balthica;M-20;13,4;
2006;Macoma balthica;M-20;8,5;
2006;Macoma balthica;M-15;17,5;
2006;Macoma balthica;M-15;15,6;
2006;Macoma balthica;M-15;16,0;
2006;Macoma balthica;M-15;12,8;
2006;Macoma balthica;M-15;15,0;
2006;Macoma balthica;M-15;13,9;
2006;Macoma balthica;M-15;13,8;
2006;Macoma balthica;M-25;19,0;
2006;Macoma balthica;M-25;15,5;
2006;Macoma balthica;M-25;15,9;
2006;Macoma balthica;M-25;5,1;
2006;Macoma balthica;M-16;18,2;
2006;Macoma balthica;M-16;15,6;
2006;Macoma balthica;M-16;14,1;
2006;Macoma balthica;M-16;12,0;
2006;Macoma balthica;M-16;4,2;
2006;Macoma balthica;M-17;18,0;
2006;Macoma balthica;M-17;4,5;
2006;Macoma balthica;M-18;17,7;
2006;Macoma balthica;M-18;16,8;
2006;Macoma balthica;M-18;12,9;
2006;Macoma balthica;M-18;3,7;
2006;Macoma balthica;M-19;3,6;
2006;Macoma balthica;M-13;13,7;
2006;Macoma balthica;M-13;12,8;
2006;Macoma balthica;M-13;12,0;
2006;Macoma balthica;M-13;12,5;
2006;Macoma balthica;M-13;12,2;
2006;Macoma balthica;M-13;3,5;
2006;Macoma balthica;M-13;3,4;
2006;Macoma balthica;M-13;4,2;
2006;Macoma balthica;M-13;4,3;
2006;Macoma balthica;M-14;13,9;
2006;Macoma balthica;M-24;17,8;
2006;Macoma balthica;M-24;4,6;
2006;Macoma balthica;M-23;16,7;
2006;Macoma balthica;M-22;18,5;
2006;Macoma balthica;M-22;18,5;
2006;Macoma balthica;M-22;18,5;
2006;Macoma balthica;M-22;14,8;
2006;Macoma balthica;M-22;13,0;
2006;Macoma balthica;M-22;12,6;
2006;Macoma balthica;M-21;20,0;
2006;Macoma balthica;M-21;18,5;
2006;Macoma balthica;M-21;19,5;
2006;Macoma balthica;M-21;15,6;
2006;Macoma balthica;M-21;19,0;
2006;Macoma balthica;M-5;NA;
2006;Macoma balthica;M-5;15,0;
2006;Macoma balthica;M-5;14,3;
2006;Macoma balthica;M-5;13,0;
2006;Macoma balthica;M-3;14,5;
2006;Macoma balthica;M-2;13,4;
2006;Macoma balthica;M-2;6,1;
2006;Macoma balthica;M-1;16,9;
2007;Macoma balthica;1m1;9,4;
2007;Macoma balthica;1m1;15,1;
2007;Cerastoderma edule;1m3;15,8;
2007;Macoma balthica;1m3;14,8;
2007;Macoma balthica;1m3;18,0;
2007;Macoma balthica;1m3;19,0;
2007;Cerastoderma edule;2m1;12,2;
2007;Cerastoderma edule;2m1;15,8;
2007;Cerastoderma edule;2m1;16,5;
2007;Macoma balthica;2m1;8,4;
2007;Macoma balthica;2m1;15,2;
2007;Macoma balthica;2m1;17,3;
2007;Macoma balthica;2m2;17,4;
2007;Macoma balthica;2m2;17,6;
2007;Macoma balthica;2m2;18,4;
2007;Macoma balthica;2m3;12,4;
2007;Macoma balthica;2m3;18,1;
2007;Cerastoderma edule;3m1;7,0;
2007;Cerastoderma edule;3m1;7,4;
2007;Macoma balthica;3m1;7,9;
2007;Macoma balthica;3m1;9,8;
2007;Macoma balthica;3m1;13,9;
2007;Macoma balthica;3m1;14,8;
2007;Macoma balthica;3m1;17,8;
2007;Cerastoderma edule;3m2;14,6;
2007;Cerastoderma edule;3m2;29,2;
2007;Macoma balthica;3m2;5,8;
2007;Macoma balthica;3m2;13,4;
2007;Macoma balthica;3m2;17,0;
2007;Macoma balthica;4m1;9,8;
2007;Macoma balthica;4m1;14,6;
2007;Cerastoderma edule;4m2;30,4;
2007;Macoma balthica;4m2;9,5;
2007;Macoma balthica;4m2;14,5;
2007;Macoma balthica;4m2;16,3;
2007;Macoma balthica;5m1;14,4;
2007;Cerastoderma edule;5m2;19,2;
2007;Cerastoderma edule;5m3;13,8;
2007;Macoma balthica;5m3;15,0;
2007;Macoma balthica;6m2;15,2;
2007;Macoma balthica;6m2;16,2;
2007;Macoma balthica;6m2;16,5;
2007;Macoma balthica;6m3;3,0;
2007;Cerastoderma edule;7m1;10,0;
2007;Cerastoderma edule;7m1;33,2;
2007;Cerastoderma edule;7m1;NA;
2007;Macoma balthica;7m1;7,4;
2007;Cerastoderma edule;7m2;15,2;
2007;Macoma balthica;7m3;14,5;
2007;Macoma balthica;7m3;14,8;
2007;Macoma balthica;7m3;15,5;
2007;Macoma balthica;7m3;15,5;
2007;Cerastoderma edule;8m1;37,1;
2007;Macoma balthica;8m2;18,2;
2007;Cerastoderma edule;8m3;10,2;
2007;Macoma balthica;8m3;10,2;
2007;Macoma balthica;8m3;15,0;
2007;Macoma balthica;9m1;2,5;
2007;Macoma balthica;9m1;9,5;
2007;Macoma balthica;9m2;8,4;
2007;Macoma balthica;9m2;13,7;
2007;Macoma balthica;9m3;20,0;
2007;Macoma balthica;10m2;6,5;
2007;Macoma balthica;10m2;15,6;
2007;Macoma balthica;10m3;8,1;
2007;Macoma balthica;10m3;14,0;
2007;Macoma balthica;10m3;17,7;
2007;Macoma balthica;11m1;15,6;
2007;Macoma balthica;11m1;15,9;
2007;Macoma balthica;11m3;8,5;
2007;Macoma balthica;11m3;15,5;
2007;Macoma balthica;11m3;15,7;
2007;Macoma balthica;11m3;15,7;
2007;Macoma balthica;12m1;14,6;
2007;Macoma balthica;12m1;15,2;
2007;Macoma balthica;12m2;14,0;
2007;Macoma balthica;12m3;6,9;
2007;Macoma balthica;12m3;8,8;
2007;Macoma balthica;12m3;14,0;
2007;Macoma balthica;I-1;2,8;
2007;Macoma balthica;I-1;2,8;
2007;Macoma balthica;I-1;3,4;
2007;Macoma balthica;I-1;16,9;
2007;Macoma balthica;I-1;17,4;
2007;Macoma balthica;I-2;9,8;
2007;Macoma balthica;II-2;15,6;
2007;Macoma balthica;III-1;9,2;
2007;Macoma balthica;III-2;9,3;
2007;Macoma balthica;III-2;14,0;
2007;Macoma balthica;III-2;14,2;
2007;Macoma balthica;III-2;15,2;
2007;Macoma balthica;III-2;15,4;
2007;Macoma balthica;III-3;2,5;
2007;Macoma balthica;III-3;8,5;
2007;Macoma balthica;III-3;14,4;
2007;Macoma balthica;III-3;15,4;
2007;Cerastoderma edule;kach;20,2;9, 6, 7 станция
2007;Cerastoderma edule;kach;18,6;
2007;Cerastoderma edule;kach;19,2;
2007;Cerastoderma edule;kach;13,5;
2007;Cerastoderma edule;kach;15,4;
2007;Cerastoderma edule;kach;18,0;
2007;Cerastoderma edule;kach;14,1;
2007;Cerastoderma edule;kach;16,1;
2007;Cerastoderma edule;kach;14,4;
2007;Cerastoderma edule;kach;15,3;
2007;Cerastoderma edule;kach;15,9;
2007;Cerastoderma edule;kach;15,4;
2007;Cerastoderma edule;kach;15,1;
2007;Cerastoderma edule;kach;13,2;
2007;Cerastoderma edule;kach;16,1;
2007;Cerastoderma edule;kach;13,3;
2007;Cerastoderma edule;kach;14,4;
2007;Cerastoderma edule;kach;15,1;
2007;Cerastoderma edule;kach;13,5;
2007;Cerastoderma edule;kach;13,0;
2007;Cerastoderma edule;kach;10,5;
2007;Cerastoderma edule;kach;8,8;
2007;Cerastoderma edule;kach;40,4;
2007;Cerastoderma edule;kach;33,7;
2007;Cerastoderma edule;kach;41,8;
2007;Cerastoderma edule;kach;41,8;
2007;Cerastoderma edule;kach;40,6;
2007;Cerastoderma edule;kach;38,7;
2007;Cerastoderma edule;kach;37,3;
2007;Cerastoderma edule;kach;32,5;
2007;Cerastoderma edule;kach;37,8;
2007;Cerastoderma edule;kach;41,1;
2007;Cerastoderma edule;kach;35,0;
2007;Cerastoderma edule;kach;32,3;
2007;Cerastoderma edule;kach;35,6;
2007;Cerastoderma edule;kach;29,7;
2007;Cerastoderma edule;kach;36,6;
2007;Cerastoderma edule;kach;35,8;
2007;Cerastoderma edule;kach;30,3;
2007;Cerastoderma edule;kach;22,9;
2007;Cerastoderma edule;kach;20,4;
2007;Cerastoderma edule;kach;19,6;
2007;Cerastoderma edule;kach;18,7;
2007;Cerastoderma edule;kach;17,9;
2007;Cerastoderma edule;kach;18,2;
2007;Cerastoderma edule;kach;17,4;
2007;Cerastoderma edule;kach;17,1;
2007;Cerastoderma edule;kach;17,4;
2007;Cerastoderma edule;kach;16,5;
2007;Cerastoderma edule;kach;17,5;
2007;Cerastoderma edule;kach;15,9;
2007;Cerastoderma edule;kach;16,5;
2007;Cerastoderma edule;kach;36,7;
2007;Cerastoderma edule;kach;33,7;
2007;Cerastoderma edule;kach;36,8;
2007;Cerastoderma edule;kach;33,0;
2007;Cerastoderma edule;kach;37,7;
2007;Cerastoderma edule;kach;43,6;
2007;Cerastoderma edule;kach;34,6;
2007;Cerastoderma edule;kach;33,8;
2007;Cerastoderma edule;kach;34,9;
2007;Cerastoderma edule;kach;30,1;
2008;Macoma balthica;12m1;13,8;
2008;Macoma balthica;12m1;17,0;
2008;Macoma balthica;1m3;3,0;
2008;Macoma balthica;1m3;15,0;
2008;Macoma balthica;1m3;18,0;
2008;Macoma balthica;1m2;16,5;
2008;Macoma balthica;1m2;16,5;
2008;Macoma balthica;1m2;17,5;
2008;Macoma balthica;7m3;2,1;
2008;Macoma balthica;7m3;6,8;
2008;Macoma balthica;7m3;9,0;
2008;Macoma balthica;7m3;13,0;
2008;Macoma balthica;7m3;17,3;
2008;Macoma balthica;7m3;13,2;
2008;Macoma balthica;7m3;17,3;
2008;Macoma balthica;11m1;4,8;
2008;Macoma balthica;5m2;15,3;
2008;Macoma balthica;5m2;16,3;
2008;Macoma balthica;5m2;18,2;
2008;Macoma balthica;12m2;18,0;
2008;Cerastoderma edule;6m3;9,4;
2008;Macoma balthica;6m3;4,6;
2008;Macoma balthica;6m3;13,3;
2008;Macoma balthica;6m3;17,8;
2008;Macoma balthica;6m3;17,5;
2008;Macoma balthica;6m3;19,6;
2008;Macoma balthica;11m3;3,1;
2008;Macoma balthica;11m3;3,0;
2008;Macoma balthica;11m3;16,9;
2008;Macoma balthica;7m1;13,6;
2008;Macoma balthica;7m1;15,5;
2008;Macoma balthica;7m1;15,3;
2008;Macoma balthica;7m1;15,7;
2008;Cerastoderma edule;8m3;3,5;
2008;Macoma balthica;8m3;8,9;
2008;Macoma balthica;8m3;9,3;
2008;Macoma balthica;8m3;17,3;
2008;Macoma balthica;5m3;13,0;
2008;Cerastoderma edule;5m1;3,8;
2008;Macoma balthica;12m3;7,6;
2008;Macoma balthica;12m3;13,2;
2008;Macoma balthica;12m3;12,6;
2008;Cerastoderma edule;6m1;23,2;
2008;Cerastoderma edule;6m1;17,6;
2008;Macoma balthica;6m1;11,1;
2008;Macoma balthica;6m1;9,9;
2008;Macoma balthica;3m2;5,5;
2008;Macoma balthica;3m2;11,5;
2008;Macoma balthica;3m2;9,9;
2008;Macoma balthica;3m2;18,0;
2008;Macoma balthica;3m2;18,3;
2008;Macoma balthica;3m2;20,0;
2008;Macoma balthica;3m2;18,2;
2008;Macoma balthica;7m2;13,6;
2008;Macoma balthica;7m2;15,8;
2008;Macoma balthica;7m2;15,6;
2008;Macoma balthica;7m2;14,5;
2008;Macoma balthica;11m2;13,0;
2008;Macoma balthica;11m2;13,2;
2008;Macoma balthica;11m2;17,9;
2008;Cerastoderma edule;4m2;12,1;
2008;Macoma balthica;10m3;4,2;
2008;Macoma balthica;10m3;3,6;
2008;Macoma balthica;10m3;3,3;
2008;Macoma balthica;10m3;8,6;
2008;Macoma balthica;10m3;11,3;
2008;Macoma balthica;10m3;14,5;
2008;Macoma balthica;10m3;16,9;
2008;Macoma balthica;10m3;17,3;
2008;Macoma balthica;10m3;17,9;
2008;Cerastoderma edule;3m3;18,8;
2008;Macoma balthica;3m3;2,3;
2008;Macoma balthica;3m3;8,2;
2008;Macoma balthica;3m3;9,2;
2008;Macoma balthica;3m3;11,6;
2008;Macoma balthica;3m3;17,2;
2008;Macoma balthica;8m1;18,4;
2008;Macoma balthica;10m2;11,7;
2008;Macoma balthica;10m2;17,0;
2008;Macoma balthica;9m2;13,5;
2008;Macoma balthica;9m2;3,9;
2008;Macoma balthica;4m1;18,8;
2008;Macoma balthica;3m1;3,7;
2008;Macoma balthica;3m1;10,7;
2008;Macoma balthica;3m1;9,5;
2008;Macoma balthica;3m1;16,8;
2008;Macoma balthica;2m2;13,4;
2008;Macoma balthica;2m2;7,8;
2008;Macoma balthica;9m3;3,8;
2008;Macoma balthica;9m3;4,0;
2008;Macoma balthica;9m3;4,3;
2008;Macoma balthica;9m3;8,6;
2008;Cerastoderma edule;6m2;39,9;
2008;Macoma balthica;6m2;15,0;
2008;Macoma balthica;2m3;4,0;
2008;Macoma balthica;2m3;13,0;
2008;Macoma balthica;2m3;13,6;
2008;Macoma balthica;2m3;13,5;
2008;Macoma balthica;2m3;15,0;
2008;Macoma balthica;2m3;18,9;
2008;Macoma balthica;1m1;10,3;
2008;Macoma balthica;1m1;18,1;
2008;Macoma balthica;4m3;2,7;
2008;Macoma balthica;4m3;12,8;
2008;Macoma balthica;4m3;16,4;
2008;Macoma balthica;4m3;15,3;
2008;Macoma balthica;9m1;13,8;
2008;Macoma balthica;9m1;15,7;
2008;Macoma balthica;9m1;15,8;
2008;Macoma balthica;13m3;4,1;
2008;Macoma balthica;13m3;4,0;
2008;Macoma balthica;13m3;15,9;
2008;Macoma balthica;17m3;2,9;
2008;Macoma balthica;17m3;13,5;
2008;Macoma balthica;17m3;18,8;
2008;Macoma balthica;19m1;16,7;
2008;Macoma balthica;19m1;15,7;
2008;Macoma balthica;19m1;16,1;
2008;Macoma balthica;22m1;3,9;
2008;Macoma balthica;22m1;14,8;
2008;Macoma balthica;22m1;16,2;
2008;Macoma balthica;22m1;18,8;
2008;Macoma balthica;22m1;18,0;
2008;Macoma balthica;22m1;17,2;
2008;Macoma balthica;22m2;14,9;
2008;Macoma balthica;20m2;7,1;
2008;Macoma balthica;14m3;9,3;
2008;Macoma balthica;14m3;20,1;
2008;Macoma balthica;14m2;8,1;
2008;Macoma balthica;14m2;12,5;
2008;Macoma balthica;14m2;11,3;
2008;Macoma balthica;14m2;13,3;
2008;Macoma balthica;24m2;15,0;
2008;Macoma balthica;24m1;20,0;
2008;Macoma balthica;19m2;17,0;
2008;Macoma balthica;23m2;9,6;
2008;Macoma balthica;23m2;13,2;
2008;Macoma balthica;17m2;16,1;
2008;Macoma balthica;21m2;3,4;
2008;Macoma balthica;21m2;4,4;
2008;Macoma balthica;21m2;16,4;
2008;Macoma balthica;21m2;19,8;
2008;Macoma balthica;21m2;18,7;
2008;Macoma balthica;18m1;12,7;
2008;Macoma balthica;18m1;11,6;
2008;Macoma balthica;19m3;10,3;
2008;Macoma balthica;19m3;10,1;
2008;Macoma balthica;22m3;10,2;
2008;Macoma balthica;21m3;5,5;
2008;Macoma balthica;21m3;18,6;
2008;Macoma balthica;21m3;16,6;
2008;Macoma balthica;21m3;18,2;
2008;Macoma balthica;20m3;14,8;
2008;Macoma balthica;20m3;17,8;
2008;Macoma balthica;15m3;11,5;
2008;Macoma balthica;15m3;18,0;
2008;Macoma balthica;15m3;15,8;
2008;Macoma balthica;15m3;17,6;
2008;Macoma balthica;13m1;19,9;
2008;Macoma balthica;23m3;15,3;
2008;Macoma balthica;21m1;16,6;
2008;Cerastoderma edule;16m3;21,8;
2008;Macoma balthica;16m3;15,7;
2008;Macoma balthica;16m3;12,0;
2008;Macoma balthica;18m3;10,7;
2008;Macoma balthica;18m3;11,1;
2008;Macoma balthica;18m3;15,1;
2008;Macoma balthica;18m3;15,0;
2008;Macoma balthica;17m1;3,1;
2008;Macoma balthica;17m1;18,1;
2008;Macoma balthica;13m2;11,6;
2008;Macoma balthica;14m1;12,9;
2008;Macoma balthica;14m1;16,5;
2008;Macoma balthica;14m1;16,3;
2008;Macoma balthica;23m1;7,4;
2008;Macoma balthica;23m1;12,5;
2008;Macoma balthica;23m1;13,2;
2008;Macoma balthica;15m1;2,5;
2008;Macoma balthica;15m1;8,2;
2008;Macoma balthica;15m1;7,3;
2008;Macoma balthica;15m1;15,0;
2008;Macoma balthica;15m1;15,0;
2008;Macoma balthica;15m1;19,9;
2008;Macoma balthica;MP-10;3,5;верх
2008;Macoma balthica;MP-9;14,2;верх
2008;Macoma balthica;MP-2;10;верх
2008;Macoma balthica;MP-2;14,9;верх
2008;Macoma balthica;MP-2;16,6;верх
2008;Macoma balthica;MP-1;4;верх
2008;Macoma balthica;MP-4;5,8;верх
2008;Macoma balthica;MP-3;15,1;верх
2008;Macoma balthica;MP-4;16,2;верх
2008;Macoma balthica;MP-7;2,2;верх
2008;Macoma balthica;MP-11;3,5;низ
2008;Macoma balthica;MP-12;11,8;низ
2008;Macoma balthica;MP-12;19,1;низ
2008;Macoma balthica;MP-13;15,4;низ
2008;Macoma balthica;MP-14;3,9;низ
2008;Macoma balthica;MP-14;4,2;низ
2008;Macoma balthica;MP-15;5;низ
2008;Cerastoderma edule;kach;37,9;
2008;Cerastoderma edule;kach;37,2;
2008;Cerastoderma edule;kach;35,5;
2008;Cerastoderma edule;kach;19,1;
2008;Cerastoderma edule;kach;21,1;
2008;Cerastoderma edule;kach;17,7;
2008;Cerastoderma edule;kach;17,6;
2008;Cerastoderma edule;kach;15,3;
2008;Cerastoderma edule;kach;12,2;
2008;Cerastoderma edule;kach;39,4;
2008;Cerastoderma edule;kach;32,8;
2008;Cerastoderma edule;kach;16,4;
2008;Cerastoderma edule;kach;20,2;
2008;Cerastoderma edule;kach;19,3;
2008;Cerastoderma edule;kach;34,7;
2008;Cerastoderma edule;kach;20,5;
2008;Cerastoderma edule;kach;19,6;
2008;Cerastoderma edule;kach;34,4;
2008;Cerastoderma edule;kach;40,8;
2008;Cerastoderma edule;kach;39,6;
2008;Cerastoderma edule;kach;35,6;
2008;Cerastoderma edule;kach;32,4;
2008;Cerastoderma edule;kach;37,5;
2008;Cerastoderma edule;kach;35,5;
2008;Cerastoderma edule;kach;33,3;
