"oneyear.int";"year";"tidal_level";"sample";"Freq"
"1790";"(1.2,1.8]";"1998";"low";"2mg2";NA
"1794";"(1.2,1.8]";"1999";"low";"2mg2";NA
"1798";"(1.2,1.8]";"2000";"low";"2mg2";NA
"1802";"(1.2,1.8]";"2001";"low";"2mg2";NA
"1806";"(1.2,1.8]";"2002";"low";"2mg2";NA
"1810";"(1.2,1.8]";"2003";"low";"2mg2";NA
"1814";"(1.2,1.8]";"2004";"low";"2mg2";NA
"1818";"(1.2,1.8]";"2005";"low";"2mg2";NA
"1822";"(1.2,1.8]";"2006";"low";"2mg2";NA
"1826";"(1.2,1.8]";"2007";"low";"2mg2";NA
"1830";"(1.2,1.8]";"2008";"low";"2mg2";NA
"1834";"(1.2,1.8]";"2009";"low";"2mg2";NA
"1838";"(1.2,1.8]";"2010";"low";"2mg2";NA
"1842";"(1.2,1.8]";"2011";"low";"2mg2";NA
"1846";"(1.2,1.8]";"2012";"low";"2mg2";NA
"1850";"(1.2,1.8]";"1992";"middle";"2mg2";NA
"1854";"(1.2,1.8]";"1993";"middle";"2mg2";NA
"1858";"(1.2,1.8]";"1994";"middle";"2mg2";NA
"1862";"(1.2,1.8]";"1995";"middle";"2mg2";NA
"1866";"(1.2,1.8]";"1996";"middle";"2mg2";NA
"1870";"(1.2,1.8]";"1997";"middle";"2mg2";NA
"1874";"(1.2,1.8]";"1998";"middle";"2mg2";NA
"1878";"(1.2,1.8]";"1999";"middle";"2mg2";NA
"1882";"(1.2,1.8]";"2000";"middle";"2mg2";NA
"1886";"(1.2,1.8]";"2001";"middle";"2mg2";NA
"1890";"(1.2,1.8]";"2002";"middle";"2mg2";NA
"1894";"(1.2,1.8]";"2003";"middle";"2mg2";NA
"1898";"(1.2,1.8]";"2004";"middle";"2mg2";NA
"1902";"(1.2,1.8]";"2005";"middle";"2mg2";NA
"1906";"(1.2,1.8]";"2006";"middle";"2mg2";NA
"1910";"(1.2,1.8]";"2007";"middle";"2mg2";900
"1914";"(1.2,1.8]";"2008";"middle";"2mg2";NA
"1918";"(1.2,1.8]";"2009";"middle";"2mg2";NA
"1922";"(1.2,1.8]";"2010";"middle";"2mg2";NA
"1926";"(1.2,1.8]";"2011";"middle";"2mg2";NA
"1930";"(1.2,1.8]";"2012";"middle";"2mg2";NA
"1934";"(1.2,1.8]";"1992";"midlow";"2mg2";NA
"1938";"(1.2,1.8]";"1993";"midlow";"2mg2";NA
"1942";"(1.2,1.8]";"1994";"midlow";"2mg2";NA
"1946";"(1.2,1.8]";"1995";"midlow";"2mg2";NA
"1950";"(1.2,1.8]";"1996";"midlow";"2mg2";NA
"1954";"(1.2,1.8]";"1997";"midlow";"2mg2";NA
"1958";"(1.2,1.8]";"1998";"midlow";"2mg2";NA
"1962";"(1.2,1.8]";"1999";"midlow";"2mg2";NA
"1966";"(1.2,1.8]";"2000";"midlow";"2mg2";NA
"1970";"(1.2,1.8]";"2001";"midlow";"2mg2";NA
"1974";"(1.2,1.8]";"2002";"midlow";"2mg2";NA
"1978";"(1.2,1.8]";"2003";"midlow";"2mg2";NA
"1982";"(1.2,1.8]";"2004";"midlow";"2mg2";NA
"1986";"(1.2,1.8]";"2005";"midlow";"2mg2";NA
"1990";"(1.2,1.8]";"2006";"midlow";"2mg2";NA
"1994";"(1.2,1.8]";"2007";"midlow";"2mg2";NA
"1998";"(1.2,1.8]";"2008";"midlow";"2mg2";NA
"2002";"(1.2,1.8]";"2009";"midlow";"2mg2";NA
"2006";"(1.2,1.8]";"2010";"midlow";"2mg2";NA
"2010";"(1.2,1.8]";"2011";"midlow";"2mg2";NA
"2014";"(1.2,1.8]";"2012";"midlow";"2mg2";NA
"2018";"(1.2,1.8]";"1992";"high";"2mg3";NA
"2022";"(1.2,1.8]";"1993";"high";"2mg3";NA
"2026";"(1.2,1.8]";"1994";"high";"2mg3";NA
"2030";"(1.2,1.8]";"1995";"high";"2mg3";NA
"2034";"(1.2,1.8]";"1996";"high";"2mg3";NA
"2038";"(1.2,1.8]";"1997";"high";"2mg3";NA
"2042";"(1.2,1.8]";"1998";"high";"2mg3";NA
"2046";"(1.2,1.8]";"1999";"high";"2mg3";NA
"2050";"(1.2,1.8]";"2000";"high";"2mg3";NA
"2054";"(1.2,1.8]";"2001";"high";"2mg3";NA
"2058";"(1.2,1.8]";"2002";"high";"2mg3";NA
"2062";"(1.2,1.8]";"2003";"high";"2mg3";NA
"2066";"(1.2,1.8]";"2004";"high";"2mg3";NA
"2070";"(1.2,1.8]";"2005";"high";"2mg3";NA
"2074";"(1.2,1.8]";"2006";"high";"2mg3";NA
"2078";"(1.2,1.8]";"2007";"high";"2mg3";NA
"2082";"(1.2,1.8]";"2008";"high";"2mg3";NA
"2086";"(1.2,1.8]";"2009";"high";"2mg3";NA
"2090";"(1.2,1.8]";"2010";"high";"2mg3";NA
"2094";"(1.2,1.8]";"2011";"high";"2mg3";NA
"2098";"(1.2,1.8]";"2012";"high";"2mg3";NA
"2102";"(1.2,1.8]";"1992";"low";"2mg3";NA
"2106";"(1.2,1.8]";"1993";"low";"2mg3";NA
"2110";"(1.2,1.8]";"1994";"low";"2mg3";NA
"2114";"(1.2,1.8]";"1995";"low";"2mg3";NA
"2118";"(1.2,1.8]";"1996";"low";"2mg3";NA
"2122";"(1.2,1.8]";"1997";"low";"2mg3";NA
"2126";"(1.2,1.8]";"1998";"low";"2mg3";NA
"2130";"(1.2,1.8]";"1999";"low";"2mg3";NA
"2134";"(1.2,1.8]";"2000";"low";"2mg3";NA
"2138";"(1.2,1.8]";"2001";"low";"2mg3";NA
"2142";"(1.2,1.8]";"2002";"low";"2mg3";NA
"2146";"(1.2,1.8]";"2003";"low";"2mg3";NA
"2150";"(1.2,1.8]";"2004";"low";"2mg3";NA
"2154";"(1.2,1.8]";"2005";"low";"2mg3";NA
"2158";"(1.2,1.8]";"2006";"low";"2mg3";NA
"2162";"(1.2,1.8]";"2007";"low";"2mg3";NA
"2166";"(1.2,1.8]";"2008";"low";"2mg3";NA
"2170";"(1.2,1.8]";"2009";"low";"2mg3";NA
"2174";"(1.2,1.8]";"2010";"low";"2mg3";NA
"2178";"(1.2,1.8]";"2011";"low";"2mg3";NA
"2182";"(1.2,1.8]";"2012";"low";"2mg3";NA
"2186";"(1.2,1.8]";"1992";"middle";"2mg3";NA
"2190";"(1.2,1.8]";"1993";"middle";"2mg3";NA
"2194";"(1.2,1.8]";"1994";"middle";"2mg3";NA
"2198";"(1.2,1.8]";"1995";"middle";"2mg3";NA
"2202";"(1.2,1.8]";"1996";"middle";"2mg3";NA
"2206";"(1.2,1.8]";"1997";"middle";"2mg3";NA
"2210";"(1.2,1.8]";"1998";"middle";"2mg3";NA
"2214";"(1.2,1.8]";"1999";"middle";"2mg3";NA
"2218";"(1.2,1.8]";"2000";"middle";"2mg3";NA
"2222";"(1.2,1.8]";"2001";"middle";"2mg3";NA
"2226";"(1.2,1.8]";"2002";"middle";"2mg3";NA
"2230";"(1.2,1.8]";"2003";"middle";"2mg3";NA
"2234";"(1.2,1.8]";"2004";"middle";"2mg3";NA
"2238";"(1.2,1.8]";"2005";"middle";"2mg3";NA
"2242";"(1.2,1.8]";"2006";"middle";"2mg3";NA
"2246";"(1.2,1.8]";"2007";"middle";"2mg3";NA
"2250";"(1.2,1.8]";"2008";"middle";"2mg3";NA
"2254";"(1.2,1.8]";"2009";"middle";"2mg3";NA
"2258";"(1.2,1.8]";"2010";"middle";"2mg3";NA
"2262";"(1.2,1.8]";"2011";"middle";"2mg3";NA
"2266";"(1.2,1.8]";"2012";"middle";"2mg3";NA
"2270";"(1.2,1.8]";"1992";"midlow";"2mg3";NA
"2274";"(1.2,1.8]";"1993";"midlow";"2mg3";NA
"2278";"(1.2,1.8]";"1994";"midlow";"2mg3";NA
"2282";"(1.2,1.8]";"1995";"midlow";"2mg3";NA
"2286";"(1.2,1.8]";"1996";"midlow";"2mg3";NA
"2290";"(1.2,1.8]";"1997";"midlow";"2mg3";NA
"2294";"(1.2,1.8]";"1998";"midlow";"2mg3";NA
"2298";"(1.2,1.8]";"1999";"midlow";"2mg3";NA
"2302";"(1.2,1.8]";"2000";"midlow";"2mg3";NA
"2306";"(1.2,1.8]";"2001";"midlow";"2mg3";NA
"2310";"(1.2,1.8]";"2002";"midlow";"2mg3";NA
"2314";"(1.2,1.8]";"2003";"midlow";"2mg3";NA
"2318";"(1.2,1.8]";"2004";"midlow";"2mg3";NA
"2322";"(1.2,1.8]";"2005";"midlow";"2mg3";NA
"2326";"(1.2,1.8]";"2006";"midlow";"2mg3";NA
"2330";"(1.2,1.8]";"2007";"midlow";"2mg3";90
"2334";"(1.2,1.8]";"2008";"midlow";"2mg3";NA
"2338";"(1.2,1.8]";"2009";"midlow";"2mg3";NA
"2342";"(1.2,1.8]";"2010";"midlow";"2mg3";NA
"2346";"(1.2,1.8]";"2011";"midlow";"2mg3";NA
"2350";"(1.2,1.8]";"2012";"midlow";"2mg3";NA
"2354";"(1.2,1.8]";"1992";"high";"2mg4";NA
"2358";"(1.2,1.8]";"1993";"high";"2mg4";NA
"2362";"(1.2,1.8]";"1994";"high";"2mg4";NA
"2366";"(1.2,1.8]";"1995";"high";"2mg4";NA
"2370";"(1.2,1.8]";"1996";"high";"2mg4";NA
"2374";"(1.2,1.8]";"1997";"high";"2mg4";NA
"2378";"(1.2,1.8]";"1998";"high";"2mg4";NA
"2382";"(1.2,1.8]";"1999";"high";"2mg4";NA
"2386";"(1.2,1.8]";"2000";"high";"2mg4";NA
"2390";"(1.2,1.8]";"2001";"high";"2mg4";NA
"2394";"(1.2,1.8]";"2002";"high";"2mg4";NA
"2398";"(1.2,1.8]";"2003";"high";"2mg4";NA
"2402";"(1.2,1.8]";"2004";"high";"2mg4";NA
"2406";"(1.2,1.8]";"2005";"high";"2mg4";NA
"2410";"(1.2,1.8]";"2006";"high";"2mg4";NA
"2414";"(1.2,1.8]";"2007";"high";"2mg4";NA
"2418";"(1.2,1.8]";"2008";"high";"2mg4";NA
"2422";"(1.2,1.8]";"2009";"high";"2mg4";NA
"2426";"(1.2,1.8]";"2010";"high";"2mg4";NA
"2430";"(1.2,1.8]";"2011";"high";"2mg4";NA
"2434";"(1.2,1.8]";"2012";"high";"2mg4";NA
"2438";"(1.2,1.8]";"1992";"low";"2mg4";NA
"2442";"(1.2,1.8]";"1993";"low";"2mg4";NA
"2446";"(1.2,1.8]";"1994";"low";"2mg4";NA
"2450";"(1.2,1.8]";"1995";"low";"2mg4";NA
"2454";"(1.2,1.8]";"1996";"low";"2mg4";NA
"2458";"(1.2,1.8]";"1997";"low";"2mg4";NA
"2462";"(1.2,1.8]";"1998";"low";"2mg4";NA
"2466";"(1.2,1.8]";"1999";"low";"2mg4";NA
"2470";"(1.2,1.8]";"2000";"low";"2mg4";NA
"2474";"(1.2,1.8]";"2001";"low";"2mg4";NA
"2478";"(1.2,1.8]";"2002";"low";"2mg4";NA
"2482";"(1.2,1.8]";"2003";"low";"2mg4";NA
"2486";"(1.2,1.8]";"2004";"low";"2mg4";NA
"2490";"(1.2,1.8]";"2005";"low";"2mg4";NA
"2494";"(1.2,1.8]";"2006";"low";"2mg4";NA
"2498";"(1.2,1.8]";"2007";"low";"2mg4";30
"2502";"(1.2,1.8]";"2008";"low";"2mg4";NA
"2506";"(1.2,1.8]";"2009";"low";"2mg4";NA
"2510";"(1.2,1.8]";"2010";"low";"2mg4";NA
"2514";"(1.2,1.8]";"2011";"low";"2mg4";NA
"2518";"(1.2,1.8]";"2012";"low";"2mg4";NA
"2522";"(1.2,1.8]";"1992";"middle";"2mg4";NA
"2526";"(1.2,1.8]";"1993";"middle";"2mg4";NA
"2530";"(1.2,1.8]";"1994";"middle";"2mg4";NA
"2534";"(1.2,1.8]";"1995";"middle";"2mg4";NA
"2538";"(1.2,1.8]";"1996";"middle";"2mg4";NA
"2542";"(1.2,1.8]";"1997";"middle";"2mg4";NA
"2546";"(1.2,1.8]";"1998";"middle";"2mg4";NA
"2550";"(1.2,1.8]";"1999";"middle";"2mg4";NA
"2554";"(1.2,1.8]";"2000";"middle";"2mg4";NA
"2558";"(1.2,1.8]";"2001";"middle";"2mg4";NA
"2562";"(1.2,1.8]";"2002";"middle";"2mg4";NA
"2566";"(1.2,1.8]";"2003";"middle";"2mg4";NA
"2570";"(1.2,1.8]";"2004";"middle";"2mg4";NA
"2574";"(1.2,1.8]";"2005";"middle";"2mg4";NA
"2578";"(1.2,1.8]";"2006";"middle";"2mg4";NA
"2582";"(1.2,1.8]";"2007";"middle";"2mg4";NA
"2586";"(1.2,1.8]";"2008";"middle";"2mg4";NA
"2590";"(1.2,1.8]";"2009";"middle";"2mg4";NA
"2594";"(1.2,1.8]";"2010";"middle";"2mg4";NA
"2598";"(1.2,1.8]";"2011";"middle";"2mg4";NA
"2602";"(1.2,1.8]";"2012";"middle";"2mg4";NA
"2606";"(1.2,1.8]";"1992";"midlow";"2mg4";NA
"2610";"(1.2,1.8]";"1993";"midlow";"2mg4";NA
"2614";"(1.2,1.8]";"1994";"midlow";"2mg4";NA
"2618";"(1.2,1.8]";"1995";"midlow";"2mg4";NA
"2622";"(1.2,1.8]";"1996";"midlow";"2mg4";NA
"2626";"(1.2,1.8]";"1997";"midlow";"2mg4";NA
"2630";"(1.2,1.8]";"1998";"midlow";"2mg4";NA
"2634";"(1.2,1.8]";"1999";"midlow";"2mg4";NA
"2638";"(1.2,1.8]";"2000";"midlow";"2mg4";NA
"2642";"(1.2,1.8]";"2001";"midlow";"2mg4";NA
"2646";"(1.2,1.8]";"2002";"midlow";"2mg4";NA
"2650";"(1.2,1.8]";"2003";"midlow";"2mg4";NA
"2654";"(1.2,1.8]";"2004";"midlow";"2mg4";NA
"2658";"(1.2,1.8]";"2005";"midlow";"2mg4";NA
"2662";"(1.2,1.8]";"2006";"midlow";"2mg4";NA
"2666";"(1.2,1.8]";"2007";"midlow";"2mg4";NA
"2670";"(1.2,1.8]";"2008";"midlow";"2mg4";NA
"2674";"(1.2,1.8]";"2009";"midlow";"2mg4";NA
"2678";"(1.2,1.8]";"2010";"midlow";"2mg4";NA
"2682";"(1.2,1.8]";"2011";"midlow";"2mg4";NA
"2686";"(1.2,1.8]";"2012";"midlow";"2mg4";NA
"2690";"(1.2,1.8]";"1992";"high";"3mg1";NA
"2694";"(1.2,1.8]";"1993";"high";"3mg1";NA
"2698";"(1.2,1.8]";"1994";"high";"3mg1";NA
"2702";"(1.2,1.8]";"1995";"high";"3mg1";NA
"2706";"(1.2,1.8]";"1996";"high";"3mg1";NA
"2710";"(1.2,1.8]";"1997";"high";"3mg1";NA
"2714";"(1.2,1.8]";"1998";"high";"3mg1";NA
"2718";"(1.2,1.8]";"1999";"high";"3mg1";NA
"2722";"(1.2,1.8]";"2000";"high";"3mg1";NA
"2726";"(1.2,1.8]";"2001";"high";"3mg1";NA
"2730";"(1.2,1.8]";"2002";"high";"3mg1";NA
"2734";"(1.2,1.8]";"2003";"high";"3mg1";NA
"2738";"(1.2,1.8]";"2004";"high";"3mg1";NA
"2742";"(1.2,1.8]";"2005";"high";"3mg1";NA
"2746";"(1.2,1.8]";"2006";"high";"3mg1";NA
"2750";"(1.2,1.8]";"2007";"high";"3mg1";480
"2754";"(1.2,1.8]";"2008";"high";"3mg1";NA
"2758";"(1.2,1.8]";"2009";"high";"3mg1";NA
"2762";"(1.2,1.8]";"2010";"high";"3mg1";NA
"2766";"(1.2,1.8]";"2011";"high";"3mg1";NA
"2770";"(1.2,1.8]";"2012";"high";"3mg1";NA
"2774";"(1.2,1.8]";"1992";"low";"3mg1";NA
"2778";"(1.2,1.8]";"1993";"low";"3mg1";NA
"2782";"(1.2,1.8]";"1994";"low";"3mg1";NA
"2786";"(1.2,1.8]";"1995";"low";"3mg1";NA
"2790";"(1.2,1.8]";"1996";"low";"3mg1";NA
"2794";"(1.2,1.8]";"1997";"low";"3mg1";NA
"2798";"(1.2,1.8]";"1998";"low";"3mg1";NA
"2802";"(1.2,1.8]";"1999";"low";"3mg1";NA
"2806";"(1.2,1.8]";"2000";"low";"3mg1";NA
"2810";"(1.2,1.8]";"2001";"low";"3mg1";NA
"2814";"(1.2,1.8]";"2002";"low";"3mg1";NA
"2818";"(1.2,1.8]";"2003";"low";"3mg1";NA
"2822";"(1.2,1.8]";"2004";"low";"3mg1";NA
"2826";"(1.2,1.8]";"2005";"low";"3mg1";NA
"2830";"(1.2,1.8]";"2006";"low";"3mg1";NA
"2834";"(1.2,1.8]";"2007";"low";"3mg1";NA
"2838";"(1.2,1.8]";"2008";"low";"3mg1";NA
"2842";"(1.2,1.8]";"2009";"low";"3mg1";NA
"2846";"(1.2,1.8]";"2010";"low";"3mg1";NA
"2850";"(1.2,1.8]";"2011";"low";"3mg1";NA
"2854";"(1.2,1.8]";"2012";"low";"3mg1";NA
"2858";"(1.2,1.8]";"1992";"middle";"3mg1";NA
"2862";"(1.2,1.8]";"1993";"middle";"3mg1";NA
"2866";"(1.2,1.8]";"1994";"middle";"3mg1";NA
"2870";"(1.2,1.8]";"1995";"middle";"3mg1";NA
"2874";"(1.2,1.8]";"1996";"middle";"3mg1";NA
"2878";"(1.2,1.8]";"1997";"middle";"3mg1";NA
"2882";"(1.2,1.8]";"1998";"middle";"3mg1";NA
"2886";"(1.2,1.8]";"1999";"middle";"3mg1";NA
"2890";"(1.2,1.8]";"2000";"middle";"3mg1";NA
"2894";"(1.2,1.8]";"2001";"middle";"3mg1";NA
"2898";"(1.2,1.8]";"2002";"middle";"3mg1";NA
"2902";"(1.2,1.8]";"2003";"middle";"3mg1";NA
"2906";"(1.2,1.8]";"2004";"middle";"3mg1";NA
"2910";"(1.2,1.8]";"2005";"middle";"3mg1";NA
"2914";"(1.2,1.8]";"2006";"middle";"3mg1";NA
"2918";"(1.2,1.8]";"2007";"middle";"3mg1";NA
"2922";"(1.2,1.8]";"2008";"middle";"3mg1";NA
"2926";"(1.2,1.8]";"2009";"middle";"3mg1";NA
"2930";"(1.2,1.8]";"2010";"middle";"3mg1";NA
"2934";"(1.2,1.8]";"2011";"middle";"3mg1";NA
"2938";"(1.2,1.8]";"2012";"middle";"3mg1";NA
"2942";"(1.2,1.8]";"1992";"midlow";"3mg1";NA
"2946";"(1.2,1.8]";"1993";"midlow";"3mg1";NA
"2950";"(1.2,1.8]";"1994";"midlow";"3mg1";NA
"2954";"(1.2,1.8]";"1995";"midlow";"3mg1";NA
"2958";"(1.2,1.8]";"1996";"midlow";"3mg1";NA
"2962";"(1.2,1.8]";"1997";"midlow";"3mg1";NA
"2966";"(1.2,1.8]";"1998";"midlow";"3mg1";NA
"2970";"(1.2,1.8]";"1999";"midlow";"3mg1";NA
"2974";"(1.2,1.8]";"2000";"midlow";"3mg1";NA
"2978";"(1.2,1.8]";"2001";"midlow";"3mg1";NA
"2982";"(1.2,1.8]";"2002";"midlow";"3mg1";NA
"2986";"(1.2,1.8]";"2003";"midlow";"3mg1";NA
"2990";"(1.2,1.8]";"2004";"midlow";"3mg1";NA
"2994";"(1.2,1.8]";"2005";"midlow";"3mg1";NA
"2998";"(1.2,1.8]";"2006";"midlow";"3mg1";NA
"3002";"(1.2,1.8]";"2007";"midlow";"3mg1";NA
"3006";"(1.2,1.8]";"2008";"midlow";"3mg1";NA
"3010";"(1.2,1.8]";"2009";"midlow";"3mg1";NA
"3014";"(1.2,1.8]";"2010";"midlow";"3mg1";NA
"3018";"(1.2,1.8]";"2011";"midlow";"3mg1";NA
"3022";"(1.2,1.8]";"2012";"midlow";"3mg1";NA
"3026";"(1.2,1.8]";"1992";"high";"3mg2";NA
"3030";"(1.2,1.8]";"1993";"high";"3mg2";NA
"3034";"(1.2,1.8]";"1994";"high";"3mg2";NA
"3038";"(1.2,1.8]";"1995";"high";"3mg2";NA
"3042";"(1.2,1.8]";"1996";"high";"3mg2";NA
"3046";"(1.2,1.8]";"1997";"high";"3mg2";NA
"3050";"(1.2,1.8]";"1998";"high";"3mg2";NA
"3054";"(1.2,1.8]";"1999";"high";"3mg2";NA
"3058";"(1.2,1.8]";"2000";"high";"3mg2";NA
"3062";"(1.2,1.8]";"2001";"high";"3mg2";NA
"3066";"(1.2,1.8]";"2002";"high";"3mg2";NA
"3070";"(1.2,1.8]";"2003";"high";"3mg2";NA
"3074";"(1.2,1.8]";"2004";"high";"3mg2";NA
"3078";"(1.2,1.8]";"2005";"high";"3mg2";NA
"3082";"(1.2,1.8]";"2006";"high";"3mg2";NA
"3086";"(1.2,1.8]";"2007";"high";"3mg2";NA
"3090";"(1.2,1.8]";"2008";"high";"3mg2";NA
"3094";"(1.2,1.8]";"2009";"high";"3mg2";NA
"3098";"(1.2,1.8]";"2010";"high";"3mg2";NA
"3102";"(1.2,1.8]";"2011";"high";"3mg2";NA
"3106";"(1.2,1.8]";"2012";"high";"3mg2";NA
"3110";"(1.2,1.8]";"1992";"low";"3mg2";NA
"3114";"(1.2,1.8]";"1993";"low";"3mg2";NA
"3118";"(1.2,1.8]";"1994";"low";"3mg2";NA
"3122";"(1.2,1.8]";"1995";"low";"3mg2";NA
"3126";"(1.2,1.8]";"1996";"low";"3mg2";NA
"3130";"(1.2,1.8]";"1997";"low";"3mg2";NA
"3134";"(1.2,1.8]";"1998";"low";"3mg2";NA
"3138";"(1.2,1.8]";"1999";"low";"3mg2";NA
"3142";"(1.2,1.8]";"2000";"low";"3mg2";NA
"3146";"(1.2,1.8]";"2001";"low";"3mg2";NA
"3150";"(1.2,1.8]";"2002";"low";"3mg2";NA
"3154";"(1.2,1.8]";"2003";"low";"3mg2";NA
"3158";"(1.2,1.8]";"2004";"low";"3mg2";NA
"3162";"(1.2,1.8]";"2005";"low";"3mg2";NA
"3166";"(1.2,1.8]";"2006";"low";"3mg2";NA
"3170";"(1.2,1.8]";"2007";"low";"3mg2";NA
"3174";"(1.2,1.8]";"2008";"low";"3mg2";NA
"3178";"(1.2,1.8]";"2009";"low";"3mg2";NA
"3182";"(1.2,1.8]";"2010";"low";"3mg2";NA
"3186";"(1.2,1.8]";"2011";"low";"3mg2";NA
"3190";"(1.2,1.8]";"2012";"low";"3mg2";NA
"3194";"(1.2,1.8]";"1992";"middle";"3mg2";NA
"3198";"(1.2,1.8]";"1993";"middle";"3mg2";NA
"3202";"(1.2,1.8]";"1994";"middle";"3mg2";NA
"3206";"(1.2,1.8]";"1995";"middle";"3mg2";NA
"3210";"(1.2,1.8]";"1996";"middle";"3mg2";NA
"3214";"(1.2,1.8]";"1997";"middle";"3mg2";NA
"3218";"(1.2,1.8]";"1998";"middle";"3mg2";NA
"3222";"(1.2,1.8]";"1999";"middle";"3mg2";NA
"3226";"(1.2,1.8]";"2000";"middle";"3mg2";NA
"3230";"(1.2,1.8]";"2001";"middle";"3mg2";NA
"3234";"(1.2,1.8]";"2002";"middle";"3mg2";NA
"3238";"(1.2,1.8]";"2003";"middle";"3mg2";NA
"3242";"(1.2,1.8]";"2004";"middle";"3mg2";NA
"3246";"(1.2,1.8]";"2005";"middle";"3mg2";NA
"3250";"(1.2,1.8]";"2006";"middle";"3mg2";NA
"3254";"(1.2,1.8]";"2007";"middle";"3mg2";480
"3258";"(1.2,1.8]";"2008";"middle";"3mg2";NA
"3262";"(1.2,1.8]";"2009";"middle";"3mg2";NA
"3266";"(1.2,1.8]";"2010";"middle";"3mg2";NA
"3270";"(1.2,1.8]";"2011";"middle";"3mg2";NA
"3274";"(1.2,1.8]";"2012";"middle";"3mg2";NA
"3278";"(1.2,1.8]";"1992";"midlow";"3mg2";NA
"3282";"(1.2,1.8]";"1993";"midlow";"3mg2";NA
"3286";"(1.2,1.8]";"1994";"midlow";"3mg2";NA
"3290";"(1.2,1.8]";"1995";"midlow";"3mg2";NA
"3294";"(1.2,1.8]";"1996";"midlow";"3mg2";NA
"3298";"(1.2,1.8]";"1997";"midlow";"3mg2";NA
"3302";"(1.2,1.8]";"1998";"midlow";"3mg2";NA
"3306";"(1.2,1.8]";"1999";"midlow";"3mg2";NA
"3310";"(1.2,1.8]";"2000";"midlow";"3mg2";NA
"3314";"(1.2,1.8]";"2001";"midlow";"3mg2";NA
"3318";"(1.2,1.8]";"2002";"midlow";"3mg2";NA
"3322";"(1.2,1.8]";"2003";"midlow";"3mg2";NA
"3326";"(1.2,1.8]";"2004";"midlow";"3mg2";NA
"3330";"(1.2,1.8]";"2005";"midlow";"3mg2";NA
"3334";"(1.2,1.8]";"2006";"midlow";"3mg2";NA
"3338";"(1.2,1.8]";"2007";"midlow";"3mg2";NA
"3342";"(1.2,1.8]";"2008";"midlow";"3mg2";NA
"3346";"(1.2,1.8]";"2009";"midlow";"3mg2";NA
"3350";"(1.2,1.8]";"2010";"midlow";"3mg2";NA
"3354";"(1.2,1.8]";"2011";"midlow";"3mg2";NA
"3358";"(1.2,1.8]";"2012";"midlow";"3mg2";NA
"3362";"(1.2,1.8]";"1992";"high";"3mg3";NA
"3366";"(1.2,1.8]";"1993";"high";"3mg3";NA
"3370";"(1.2,1.8]";"1994";"high";"3mg3";NA
"3374";"(1.2,1.8]";"1995";"high";"3mg3";NA
"3378";"(1.2,1.8]";"1996";"high";"3mg3";NA
"3382";"(1.2,1.8]";"1997";"high";"3mg3";NA
"3386";"(1.2,1.8]";"1998";"high";"3mg3";NA
"3390";"(1.2,1.8]";"1999";"high";"3mg3";NA
"3394";"(1.2,1.8]";"2000";"high";"3mg3";NA
"3398";"(1.2,1.8]";"2001";"high";"3mg3";NA
"3402";"(1.2,1.8]";"2002";"high";"3mg3";NA
"3406";"(1.2,1.8]";"2003";"high";"3mg3";NA
"3410";"(1.2,1.8]";"2004";"high";"3mg3";NA
"3414";"(1.2,1.8]";"2005";"high";"3mg3";NA
"3418";"(1.2,1.8]";"2006";"high";"3mg3";NA
"3422";"(1.2,1.8]";"2007";"high";"3mg3";NA
"3426";"(1.2,1.8]";"2008";"high";"3mg3";NA
"3430";"(1.2,1.8]";"2009";"high";"3mg3";NA
"3434";"(1.2,1.8]";"2010";"high";"3mg3";NA
"3438";"(1.2,1.8]";"2011";"high";"3mg3";NA
"3442";"(1.2,1.8]";"2012";"high";"3mg3";NA
"3446";"(1.2,1.8]";"1992";"low";"3mg3";NA
"3450";"(1.2,1.8]";"1993";"low";"3mg3";NA
"3454";"(1.2,1.8]";"1994";"low";"3mg3";NA
"3458";"(1.2,1.8]";"1995";"low";"3mg3";NA
"3462";"(1.2,1.8]";"1996";"low";"3mg3";NA
"3466";"(1.2,1.8]";"1997";"low";"3mg3";NA
"3470";"(1.2,1.8]";"1998";"low";"3mg3";NA
"3474";"(1.2,1.8]";"1999";"low";"3mg3";NA
"3478";"(1.2,1.8]";"2000";"low";"3mg3";NA
"3482";"(1.2,1.8]";"2001";"low";"3mg3";NA
"3486";"(1.2,1.8]";"2002";"low";"3mg3";NA
"3490";"(1.2,1.8]";"2003";"low";"3mg3";NA
"3494";"(1.2,1.8]";"2004";"low";"3mg3";NA
"3498";"(1.2,1.8]";"2005";"low";"3mg3";NA
"3502";"(1.2,1.8]";"2006";"low";"3mg3";NA
"3506";"(1.2,1.8]";"2007";"low";"3mg3";NA
"3510";"(1.2,1.8]";"2008";"low";"3mg3";NA
"3514";"(1.2,1.8]";"2009";"low";"3mg3";NA
"3518";"(1.2,1.8]";"2010";"low";"3mg3";NA
"3522";"(1.2,1.8]";"2011";"low";"3mg3";NA
"3526";"(1.2,1.8]";"2012";"low";"3mg3";NA
"3530";"(1.2,1.8]";"1992";"middle";"3mg3";NA
"3534";"(1.2,1.8]";"1993";"middle";"3mg3";NA
"3538";"(1.2,1.8]";"1994";"middle";"3mg3";NA
"3542";"(1.2,1.8]";"1995";"middle";"3mg3";NA
"3546";"(1.2,1.8]";"1996";"middle";"3mg3";NA
